longitude,latitude,median_income,kmeans_cluster,dbscan_cluster
-116.99,32.81,4.2386,0,0
-116.99,32.81,6.2787,0,0
-116.97,32.83,2.6458,0,0
-116.97,32.81,2.1422,0,0
-116.97,32.8,2.4367,0,0
-116.94,32.81,2.8175,0,0
-116.94,32.8,2.4141,0,0
-116.96,32.8,2.065,0,0
-116.96,32.8,3.369,0,0
-116.92,32.82,5.0118,0,0
-116.92,32.81,3.3669,0,0
-116.93,32.82,4.2586,0,0
-116.91,32.81,5.4834,0,0
-116.92,32.8,3.5586,0,0
-116.92,32.81,1.6686,0,0
-116.93,32.8,2.0685,0,0
-116.93,32.81,2.6429,0,0
-116.95,32.82,2.9161,0,0
-116.95,32.82,2.5949,0,0
-116.95,32.81,3.1106,0,0
-116.96,32.81,2.9097,0,0
-116.94,32.82,3.2411,0,0
-116.94,32.81,2.136,0,0
-116.95,32.81,2.543,0,0
-116.95,32.82,3.8024,0,0
-116.97,32.83,2.949,0,0
-116.99,32.83,3.1979,0,0
-116.99,32.85,4.0931,0,0
-116.98,32.85,4.0882,0,0
-117.01,32.83,3.3067,0,0
-117.01,32.84,3.1023,0,0
-117.02,32.84,5.131,0,0
-116.96,32.85,4.1716,0,0
-116.96,32.86,4.4347,0,0
-116.96,32.87,4.8286,0,0
-116.98,32.88,4.3952,0,0
-116.98,32.86,4.7717,0,0
-116.98,32.86,4.0693,0,0
-117.0,32.87,4.4904,0,0
-117.01,32.85,5.4903,0,0
-117.0,32.85,5.282,0,0
-116.95,32.83,3.3081,0,0
-116.95,32.84,3.4286,0,0
-116.93,32.85,2.5388,0,0
-116.93,32.85,3.1142,0,0
-116.94,32.85,4.7578,0,0
-116.94,32.84,4.5278,0,0
-116.94,32.83,3.7831,0,0
-116.88,32.86,5.0733,0,0
-116.86,32.87,5.0524,0,0
-116.84,32.86,3.2516,0,0
-116.89,32.85,2.8906,0,0
-116.91,32.87,4.3818,0,0
-116.91,32.86,2.5365,0,0
-116.91,32.86,3.6898,0,0
-116.92,32.86,2.3693,0,0
-116.93,32.83,3.944,0,0
-116.93,32.83,2.3203,0,0
-116.92,32.82,2.8875,0,0
-116.92,32.85,4.0625,0,0
-116.92,32.84,4.6674,0,0
-116.91,32.83,4.105,0,0
-116.92,32.82,4.0048,0,0
-116.91,32.85,4.5096,0,0
-116.89,32.85,5.1185,0,0
-116.9,32.84,2.7069,0,0
-116.89,32.82,5.0201,0,0
-116.9,32.84,4.0873,0,0
-116.91,32.82,3.8073,0,0
-116.96,32.9,5.3008,0,0
-116.94,32.89,5.2542,0,0
-116.94,32.87,5.2614,0,0
-116.93,32.87,3.6027,0,0
-116.9,32.9,4.0806,0,0
-116.84,32.92,3.1607,0,0
-117.05,33.01,4.625,0,0
-117.05,33.01,10.6186,0,-1
-117.04,33.01,8.4721,0,0
-117.03,33.0,7.7569,0,0
-117.04,32.99,6.6012,0,0
-117.04,32.98,6.0226,0,0
-117.06,32.99,6.2683,0,0
-117.05,32.97,5.5882,0,0
-117.05,32.96,4.8295,0,0
-117.04,32.97,4.5746,0,0
-117.03,32.97,4.5625,0,0
-117.03,32.96,4.121,0,0
-116.99,32.96,4.8854,0,0
-117.02,32.95,3.7784,0,0
-117.03,32.95,4.5032,0,0
-117.05,32.95,3.9531,0,0
-117.05,32.95,3.2369,0,0
-117.06,33.02,1.9176,0,0
-117.06,33.01,3.5192,0,0
-117.07,33.01,3.1187,0,0
-117.07,33.02,2.6048,0,0
-117.06,33.04,5.7382,0,0
-117.06,33.03,7.0913,0,0
-117.07,33.03,5.09,0,0
-117.07,33.03,6.8099,0,0
-117.08,33.03,4.3424,0,0
-117.07,33.04,3.6437,0,0
-117.08,33.03,3.3724,0,0
-117.08,33.03,5.8747,0,0
-117.08,33.03,5.3074,0,0
-117.09,33.03,6.4211,0,0
-117.08,33.04,6.53,0,0
-117.15,33.02,7.2731,0,0
-117.1,32.97,2.4459,0,0
-117.1,32.96,4.1279,0,0
-117.05,33.05,5.6436,0,0
-117.05,33.04,6.7769,0,0
-117.05,33.03,4.5,0,0
-117.05,33.03,4.3571,0,0
-117.06,33.02,5.8966,0,0
-117.05,33.02,6.3517,0,0
-117.01,33.04,7.7684,0,0
-117.04,33.03,6.3761,0,0
-117.01,32.99,8.4284,0,0
-116.99,33.01,7.7517,0,0
-117.09,32.91,6.5706,0,0
-117.09,32.91,7.0546,0,0
-117.09,32.9,6.2715,0,0
-117.1,32.9,5.149,0,0
-117.11,32.9,4.4766,0,0
-117.11,32.91,7.5992,0,0
-117.08,32.91,6.5853,0,0
-117.08,32.93,6.0857,0,0
-117.08,32.91,7.5604,0,0
-117.07,33.01,5.1998,0,0
-117.06,33.01,4.4219,0,0
-117.07,33.0,4.25,0,0
-117.07,33.0,4.955,0,0
-117.08,33.01,6.1949,0,0
-117.09,32.99,5.1909,0,0
-117.09,32.99,4.6028,0,0
-117.09,32.98,2.3182,0,0
-117.12,32.96,5.2463,0,0
-117.11,32.97,6.0862,0,0
-117.1,33.0,5.9094,0,0
-117.11,32.95,4.9485,0,0
-117.12,32.95,6.3542,0,0
-117.12,32.96,6.0175,0,0
-117.12,32.95,4.988,0,0
-117.08,32.97,5.4584,0,0
-117.06,32.97,4.3548,0,0
-117.25,33.06,6.439,0,0
-117.25,33.05,4.3286,0,0
-117.26,33.05,6.2513,0,0
-117.26,33.06,7.6832,0,0
-117.24,33.05,5.3129,0,0
-117.24,33.05,6.4027,0,0
-117.2,33.07,5.9289,0,0
-117.16,33.06,5.8661,0,0
-117.21,33.03,11.0911,0,-1
-117.18,33.02,13.6623,0,-1
-117.21,33.02,10.156,0,-1
-117.23,33.01,11.1118,0,-1
-117.26,32.97,6.4651,0,0
-117.26,32.96,10.1768,0,-1
-117.26,32.95,5.6582,0,0
-117.26,32.95,4.4375,0,0
-117.3,32.96,4.2875,0,0
-117.25,33.01,7.7317,0,0
-117.24,33.0,7.5975,0,0
-117.23,32.99,15.0001,0,-1
-117.25,32.99,7.472,0,0
-117.25,33.0,5.8393,0,0
-117.26,33.0,4.7841,0,0
-117.27,33.0,5.1523,0,0
-117.31,33.0,6.8443,0,0
-117.26,32.99,2.7348,0,0
-117.27,32.99,5.5922,0,0
-117.26,32.98,4.125,0,0
-117.31,32.98,4.1012,0,0
-117.27,32.98,5.2742,0,0
-117.32,33.01,4.125,0,0
-117.28,33.02,4.2356,0,0
-117.27,33.02,4.7179,0,0
-117.26,33.04,6.3525,0,0
-117.26,33.04,6.6319,0,0
-117.24,33.04,3.212,0,0
-117.25,33.03,6.9326,0,0
-117.27,33.03,3.9826,0,0
-117.27,33.03,3.5313,0,0
-117.26,33.02,6.3712,0,0
-117.27,33.03,4.87,0,0
-117.27,33.02,5.798,0,0
-117.29,33.05,3.1667,0,0
-117.28,33.04,3.5179,0,0
-117.27,33.04,3.55,0,0
-117.29,33.04,4.7333,0,0
-117.33,33.03,2.8611,0,0
-117.3,33.07,6.4247,0,0
-117.29,33.08,5.7787,0,0
-117.27,33.08,6.0922,0,0
-117.29,33.06,6.1509,0,0
-117.28,33.06,4.0118,0,0
-117.27,33.06,3.197,0,0
-117.27,33.05,2.9083,0,0
-117.3,33.08,4.0,0,0
-117.34,33.06,4.3182,0,0
-117.31,33.07,3.2984,0,0
-117.3,33.07,3.5585,0,0
-117.3,33.06,3.194,0,0
-117.3,33.06,4.027,0,0
-117.3,33.05,3.2308,0,0
-117.33,33.17,4.0791,0,0
-117.34,33.16,4.5694,0,0
-117.33,33.16,4.0585,0,0
-117.32,33.15,5.4904,0,0
-117.32,33.12,2.7717,0,0
-117.31,33.1,3.5341,0,0
-117.29,33.13,3.9205,0,0
-117.31,33.11,4.1282,0,0
-117.29,33.12,4.7961,0,0
-117.29,33.1,5.1837,0,0
-117.28,33.1,6.5338,0,0
-117.35,33.17,2.478,0,0
-117.34,33.16,2.25,0,0
-117.34,33.15,3.0306,0,0
-117.35,33.16,3.975,0,0
-117.35,33.16,3.7891,0,0
-117.34,33.15,3.3536,0,0
-117.36,33.18,2.5509,0,0
-117.36,33.18,2.8893,0,0
-117.35,33.17,3.625,0,0
-117.36,33.17,2.3182,0,0
-117.37,33.18,2.6979,0,0
-117.37,33.19,1.8214,0,0
-117.37,33.19,2.8819,0,0
-117.37,33.19,1.9562,0,0
-117.37,33.19,4.1875,0,0
-117.38,33.19,2.4583,0,0
-117.38,33.14,3.209,0,0
-117.38,33.19,1.9891,0,0
-117.38,33.2,1.9386,0,0
-117.37,33.2,1.6318,0,0
-117.38,33.19,1.5625,0,0
-117.38,33.2,1.3903,0,0
-117.36,33.2,1.3269,0,0
-117.36,33.2,2.9539,0,0
-117.36,33.2,3.2917,0,0
-117.35,33.2,2.5754,0,0
-117.35,33.21,4.25,0,0
-117.34,33.21,4.0109,0,0
-117.35,33.2,3.9875,0,0
-117.34,33.21,2.7386,0,0
-117.35,33.19,5.1733,0,0
-117.34,33.19,5.276,0,0
-117.33,33.19,2.9716,0,0
-117.34,33.19,5.7409,0,0
-117.29,33.24,3.1875,0,0
-117.3,33.23,2.765,0,0
-117.32,33.23,1.6402,0,0
-117.31,33.24,4.0469,0,0
-117.32,33.22,2.4375,0,0
-117.33,33.22,2.7846,0,0
-117.32,33.22,2.7417,0,0
-117.33,33.21,2.2882,0,0
-117.3,33.22,3.7568,0,0
-117.31,33.19,4.3762,0,0
-117.29,33.2,2.4754,0,0
-117.31,33.18,2.0147,0,0
-117.29,33.19,3.0704,0,0
-117.28,33.2,4.3428,0,0
-117.37,33.22,3.676,0,0
-117.35,33.23,3.8958,0,0
-117.35,33.21,2.675,0,0
-117.38,33.21,2.6442,0,0
-117.37,33.2,2.0272,0,0
-117.28,33.28,3.8156,0,0
-117.25,33.3,6.3054,0,0
-117.26,33.26,4.3429,0,0
-117.3,33.26,4.1713,0,0
-117.3,33.25,3.7933,0,0
-117.31,33.25,3.125,0,0
-117.31,33.25,2.8558,0,0
-117.32,33.25,4.85,0,0
-117.32,33.25,3.6301,0,0
-117.34,33.23,3.1062,0,0
-117.33,33.23,2.5872,0,0
-117.33,33.23,3.33,0,0
-117.33,33.24,2.9386,0,0
-117.42,33.35,2.5729,0,0
-117.24,33.34,4.5764,0,0
-117.22,33.36,4.605,0,0
-117.22,33.31,6.2475,0,0
-117.21,33.34,5.4563,0,0
-117.19,33.34,6.1009,0,0
-117.17,33.34,2.7986,0,0
-117.2,33.29,4.0357,0,0
-117.17,33.28,5.1786,0,0
-117.25,33.38,3.0,0,0
-117.24,33.4,3.7857,0,0
-117.23,33.38,2.8393,0,0
-117.24,33.38,3.668,0,0
-117.25,33.38,2.0956,0,0
-117.25,33.39,2.375,0,0
-117.26,33.37,2.2368,0,0
-117.25,33.37,1.995,0,0
-117.24,33.37,4.5391,0,0
-117.24,33.36,4.5,0,0
-117.25,33.36,2.3214,0,0
-117.34,33.46,5.5395,0,0
-117.19,33.41,4.0882,0,0
-117.14,33.39,3.8547,0,0
-117.2,33.38,5.0507,0,0
-117.1,33.36,3.2614,0,0
-116.95,33.31,2.2393,0,0
-117.03,33.32,3.8438,0,0
-117.05,33.29,7.0177,0,0
-117.05,33.26,3.7644,0,0
-117.12,33.27,4.9375,0,0
-117.0,33.29,8.2531,0,0
-116.98,33.26,4.7647,0,0
-116.99,33.2,3.1553,0,0
-116.9,33.22,3.1906,0,0
-117.14,33.23,3.1272,0,0
-117.11,33.23,4.9335,0,0
-117.08,33.23,4.15,0,0
-117.2,33.24,6.2079,0,0
-117.15,33.2,4.0328,0,0
-117.2,33.2,5.543,0,0
-117.22,33.22,3.3882,0,0
-117.22,33.22,1.7217,0,0
-117.22,33.22,1.9571,0,0
-117.23,33.24,4.3068,0,0
-117.24,33.23,4.0776,0,0
-117.24,33.23,3.4359,0,0
-117.23,33.23,2.9875,0,0
-117.23,33.22,1.808,0,0
-117.23,33.22,2.0246,0,0
-117.24,33.22,4.1316,0,0
-117.24,33.21,2.1293,0,0
-117.23,33.21,4.125,0,0
-117.25,33.25,4.6187,0,0
-117.27,33.23,4.1405,0,0
-117.27,33.22,5.0249,0,0
-117.27,33.22,1.8849,0,0
-117.28,33.22,2.3844,0,0
-117.27,33.21,4.4531,0,0
-117.25,33.22,3.9815,0,0
-117.25,33.22,3.5,0,0
-117.26,33.21,3.0197,0,0
-117.28,33.2,4.21,0,0
-117.27,33.2,4.2054,0,0
-117.26,33.2,2.8214,0,0
-117.27,33.2,4.3542,0,0
-117.27,33.19,2.724,0,0
-117.28,33.19,3.4456,0,0
-117.25,33.21,2.066,0,0
-117.24,33.21,2.1875,0,0
-117.24,33.21,3.0982,0,0
-117.24,33.2,2.4505,0,0
-117.24,33.2,2.5119,0,0
-117.25,33.2,2.0625,0,0
-117.25,33.2,2.7961,0,0
-117.25,33.21,2.6339,0,0
-117.23,33.21,3.6181,0,0
-117.22,33.21,3.6375,0,0
-117.22,33.2,4.4844,0,0
-117.23,33.2,3.5109,0,0
-117.23,33.2,4.8929,0,0
-117.21,33.2,5.04,0,0
-117.22,33.19,2.7019,0,0
-117.27,33.18,2.9133,0,0
-117.26,33.19,2.9469,0,0
-117.26,33.19,4.2361,0,0
-117.25,33.19,4.5764,0,0
-117.24,33.19,2.9191,0,0
-117.23,33.19,3.6346,0,0
-117.24,33.18,5.0195,0,0
-117.3,33.17,4.1807,0,0
-117.32,33.17,4.2383,0,0
-117.31,33.17,5.552,0,0
-117.31,33.16,5.5956,0,0
-117.31,33.16,5.6605,0,0
-117.29,33.18,2.7644,0,0
-117.29,33.18,3.1667,0,0
-117.28,33.18,2.1205,0,0
-117.28,33.18,6.2096,0,0
-117.26,33.18,4.5781,0,0
-117.27,33.15,4.6357,0,0
-117.29,33.15,4.0625,0,0
-117.24,33.17,4.2826,0,0
-117.22,33.17,3.625,0,0
-117.23,33.16,4.0,0,0
-117.23,33.16,3.6736,0,0
-117.22,33.18,3.3444,0,0
-117.21,33.17,3.75,0,0
-117.21,33.19,4.8152,0,0
-117.19,33.18,4.1128,0,0
-117.21,33.16,2.6487,0,0
-117.2,33.16,2.3159,0,0
-117.2,33.15,3.0139,0,0
-117.2,33.14,3.8147,0,0
-117.22,33.14,5.0123,0,0
-117.21,33.14,2.8586,0,0
-117.21,33.13,2.2278,0,0
-117.17,33.18,3.0221,0,0
-117.18,33.16,3.1793,0,0
-117.15,33.16,3.5839,0,0
-117.14,33.16,5.6874,0,0
-117.13,33.15,3.4833,0,0
-117.14,33.15,5.5696,0,0
-117.14,33.15,5.0346,0,0
-117.15,33.14,2.3062,0,0
-117.13,33.15,3.1776,0,0
-117.13,33.14,4.8526,0,0
-117.13,33.14,4.1053,0,0
-117.12,33.14,4.1641,0,0
-117.12,33.14,3.8967,0,0
-117.13,33.14,4.0495,0,0
-117.19,33.14,2.3267,0,0
-117.18,33.15,2.32,0,0
-117.21,33.13,3.775,0,0
-117.2,33.12,5.1194,0,0
-117.21,33.12,4.3672,0,0
-117.18,33.11,5.1814,0,0
-117.25,33.12,5.311,0,0
-117.24,33.11,6.0336,0,0
-117.23,33.1,7.745,0,0
-117.25,33.1,3.9464,0,0
-117.26,33.09,7.0423,0,0
-117.26,33.09,4.1667,0,0
-117.23,33.09,6.3373,0,0
-117.25,33.08,7.5402,0,0
-117.25,33.08,6.617,0,0
-117.26,33.08,5.3905,0,0
-117.09,33.13,3.0426,0,0
-117.08,33.14,4.3846,0,0
-117.08,33.14,4.2357,0,0
-117.07,33.14,4.7426,0,0
-117.07,33.15,5.1842,0,0
-117.06,33.15,4.7941,0,0
-117.11,33.19,5.0461,0,0
-117.03,33.18,5.1771,0,0
-117.06,33.17,4.4477,0,0
-117.1,33.17,5.4819,0,0
-117.08,33.16,4.8554,0,0
-117.07,33.15,3.2024,0,0
-117.08,33.14,3.5462,0,0
-117.09,33.15,3.4764,0,0
-117.07,33.13,2.6152,0,0
-117.07,33.13,2.1786,0,0
-117.06,33.14,3.8185,0,0
-117.05,33.13,2.3762,0,0
-117.04,33.15,2.8247,0,0
-117.05,33.14,2.25,0,0
-117.06,33.13,2.8015,0,0
-117.08,33.13,2.1437,0,0
-117.08,33.12,0.7054,0,0
-117.11,33.15,4.7019,0,0
-117.1,33.15,3.1467,0,0
-117.12,33.15,4.4655,0,0
-117.14,33.18,3.7109,0,0
-117.1,33.14,2.3171,0,0
-117.11,33.14,3.4455,0,0
-117.14,33.12,4.9005,0,0
-117.13,33.13,2.082,0,0
-117.11,33.12,3.875,0,0
-117.1,33.12,0.813,0,0
-117.11,33.11,2.2875,0,0
-117.14,33.07,4.3513,0,0
-117.12,33.07,3.6389,0,0
-117.1,33.07,8.6803,0,0
-117.07,33.07,8.5957,0,0
-117.1,33.09,4.4375,0,0
-117.08,33.08,4.9844,0,0
-117.09,33.1,3.8292,0,0
-117.08,33.09,4.7566,0,0
-117.09,33.12,2.5284,0,0
-117.08,33.11,2.5331,0,0
-117.08,33.11,2.2,0,0
-117.09,33.11,3.1429,0,0
-117.08,33.12,1.8363,0,0
-117.07,33.11,3.0915,0,0
-117.08,33.11,2.2146,0,0
-117.08,33.12,1.875,0,0
-117.07,33.12,3.1458,0,0
-117.07,33.12,2.7216,0,0
-117.07,33.12,2.4122,0,0
-117.07,33.11,3.0054,0,0
-117.06,33.09,4.0484,0,0
-117.03,33.13,4.7022,0,0
-116.97,33.13,6.7957,0,0
-117.05,33.13,4.2813,0,0
-117.05,33.11,5.4786,0,0
-117.05,33.13,5.2323,0,0
-117.05,33.1,6.1868,0,0
-117.03,33.12,5.4663,0,0
-117.04,33.09,6.1834,0,0
-116.93,33.06,4.8836,0,0
-116.89,32.99,5.0278,0,0
-116.95,32.96,4.5,0,0
-116.84,33.08,4.0408,0,0
-116.77,33.08,5.5842,0,0
-116.78,33.0,5.5102,0,0
-116.84,33.01,5.4155,0,0
-116.88,33.05,2.8827,0,0
-116.88,33.02,5.2596,0,0
-116.9,33.03,3.475,0,0
-116.86,33.05,3.6348,0,0
-116.86,33.02,4.6518,0,0
-116.84,33.02,5.6674,0,0
-116.74,33.33,2.4744,0,0
-116.68,33.16,2.1797,0,0
-116.6,33.06,2.7813,0,0
-116.58,33.09,3.0089,0,0
-116.56,33.05,4.125,0,0
-116.61,33.04,3.875,0,0
-116.66,33.09,1.5909,0,0
-116.67,32.97,5.359,0,0
-116.52,32.9,4.57,0,0
-116.34,33.36,3.3214,0,0
-116.32,33.28,3.3625,0,0
-116.26,33.07,1.9875,0,0
-116.28,32.84,2.5179,0,0
-116.37,33.19,2.5795,0,0
-116.58,32.69,2.919,0,0
-116.45,32.65,2.1949,0,0
-116.35,32.74,1.7137,0,0
-116.2,32.64,1.4648,0,0
-116.75,32.85,4.2321,0,0
-116.79,32.84,3.5769,0,0
-116.76,32.84,3.1196,0,0
-116.77,32.82,2.875,0,0
-116.75,32.82,6.6361,0,0
-116.8,32.8,6.1481,0,0
-116.62,32.86,4.0159,0,0
-116.66,32.79,6.2152,0,0
-116.87,32.75,5.5164,0,0
-116.91,32.73,6.4745,0,0
-116.87,32.72,5.7652,0,0
-116.89,32.67,6.2578,0,0
-116.76,32.74,4.7367,0,0
-116.79,32.61,3.5227,0,0
-122.41,37.81,3.6728,1,0
-122.41,37.81,1.8981,1,0
-122.42,37.81,4.3472,1,0
-122.42,37.8,8.0755,1,0
-122.42,37.8,4.9211,1,0
-122.42,37.8,3.2356,1,0
-122.42,37.8,4.4712,1,0
-122.41,37.8,3.1477,1,0
-122.41,37.8,4.1607,1,0
-122.41,37.8,5.4378,1,0
-122.41,37.8,2.5875,1,0
-122.41,37.8,3.6065,1,0
-122.41,37.8,6.3245,1,0
-122.4,37.8,4.775,1,0
-122.4,37.8,4.2015,1,0
-122.4,37.81,7.7852,1,0
-122.41,37.8,2.8229,1,0
-122.4,37.8,1.9063,1,0
-122.41,37.8,2.75,1,0
-122.41,37.8,3.3839,1,0
-122.41,37.8,1.8295,1,0
-122.41,37.8,0.8836,1,0
-122.41,37.8,5.866,1,0
-122.41,37.8,3.5746,1,0
-122.41,37.79,2.9871,1,0
-122.42,37.8,4.3472,1,0
-122.42,37.8,4.2458,1,0
-122.42,37.8,2.0987,1,0
-122.42,37.8,3.3643,1,0
-122.42,37.8,2.5603,1,0
-122.42,37.79,2.565,1,0
-122.42,37.79,2.1343,1,0
-122.42,37.79,2.5013,1,0
-122.41,37.79,3.0296,1,0
-122.41,37.79,3.3681,1,0
-122.41,37.79,3.5066,1,0
-122.41,37.8,1.9145,1,0
-122.41,37.79,1.3668,1,0
-122.41,37.8,0.9,1,0
-122.39,37.8,4.5581,1,0
-122.4,37.79,1.4552,1,0
-122.41,37.79,1.5156,1,0
-122.41,37.79,3.2059,1,0
-122.41,37.79,2.5166,1,0
-122.42,37.79,1.8068,1,0
-122.41,37.79,1.724,1,0
-122.42,37.78,2.3304,1,0
-122.42,37.78,0.8543,1,0
-122.43,37.81,3.7679,1,0
-122.44,37.8,3.4801,1,0
-122.44,37.8,4.2857,1,0
-122.43,37.81,4.6781,1,0
-122.45,37.81,3.9028,1,0
-122.44,37.8,5.0376,1,0
-122.44,37.8,4.5523,1,0
-122.44,37.8,3.2447,1,0
-122.44,37.8,2.7717,1,0
-122.44,37.8,4.625,1,0
-122.44,37.8,7.9761,1,0
-122.44,37.8,5.2539,1,0
-122.44,37.8,3.9856,1,0
-122.43,37.8,4.1047,1,0
-122.43,37.8,4.199,1,0
-122.43,37.8,3.3715,1,0
-122.43,37.8,3.6893,1,0
-122.43,37.8,3.2235,1,0
-122.43,37.8,4.0417,1,0
-122.42,37.8,4.038,1,0
-122.43,37.8,5.0365,1,0
-122.43,37.8,5.7934,1,0
-122.43,37.8,4.5399,1,0
-122.42,37.8,4.5913,1,0
-122.42,37.79,4.0156,1,0
-122.43,37.79,3.8068,1,0
-122.43,37.79,7.2623,1,0
-122.43,37.79,5.8543,1,0
-122.44,37.79,5.3124,1,0
-122.44,37.79,10.8783,1,0
-122.44,37.79,8.0755,1,0
-122.44,37.79,15.0001,1,2
-122.45,37.79,10.0914,1,0
-122.45,37.79,5.5634,1,0
-122.45,37.79,1.4804,1,0
-122.45,37.79,10.7097,1,0
-122.46,37.79,14.2959,1,-1
-122.46,37.79,5.2909,1,0
-122.44,37.79,3.975,1,0
-122.44,37.79,4.4375,1,0
-122.44,37.79,6.4209,1,0
-122.43,37.79,4.3986,1,0
-122.43,37.79,4.2042,1,0
-122.42,37.79,2.6607,1,0
-122.42,37.79,3.4423,1,0
-122.43,37.79,2.7165,1,0
-122.43,37.79,3.4375,1,0
-122.43,37.79,5.0049,1,0
-122.44,37.79,4.4464,1,0
-122.44,37.79,4.0882,1,0
-122.44,37.79,3.6812,1,0
-122.44,37.78,2.8569,1,0
-122.45,37.78,3.1576,1,0
-122.45,37.79,3.7188,1,0
-122.45,37.78,5.0156,1,0
-122.43,37.79,2.6782,1,0
-122.43,37.78,1.3062,1,0
-122.44,37.78,1.4866,1,0
-122.45,37.78,3.7159,1,0
-122.45,37.78,4.0,1,0
-122.46,37.78,5.2806,1,0
-122.44,37.78,3.6875,1,0
-122.44,37.78,2.8654,1,0
-122.44,37.78,3.875,1,0
-122.45,37.78,4.1319,1,0
-122.45,37.78,3.2011,1,0
-122.45,37.78,3.6667,1,0
-122.44,37.78,2.151,1,0
-122.43,37.78,2.9792,1,0
-122.44,37.78,3.3882,1,0
-122.44,37.78,2.943,1,0
-122.44,37.78,2.4196,1,0
-122.44,37.78,3.1607,1,0
-122.43,37.78,2.6392,1,0
-122.43,37.78,3.6437,1,0
-122.42,37.78,3.1462,1,0
-122.42,37.78,1.8438,1,0
-122.43,37.78,1.077,1,0
-122.43,37.78,0.9355,1,0
-122.42,37.78,2.4414,1,0
-122.42,37.78,2.1516,1,0
-122.43,37.78,1.3844,1,0
-122.43,37.78,2.105,1,0
-122.43,37.78,2.8202,1,0
-122.43,37.77,2.9567,1,0
-122.44,37.78,2.5721,1,0
-122.44,37.77,2.0161,1,0
-122.45,37.77,3.3679,1,0
-122.45,37.77,3.3068,1,0
-122.45,37.77,3.0906,1,0
-122.44,37.77,3.6186,1,0
-122.45,37.77,4.1417,1,0
-122.45,37.77,3.0409,1,0
-122.45,37.77,3.35,1,0
-122.43,37.77,3.3702,1,0
-122.43,37.77,4.445,1,0
-122.44,37.77,3.2239,1,0
-122.44,37.77,3.0766,1,0
-122.42,37.77,2.5186,1,0
-122.42,37.77,2.879,1,0
-122.43,37.77,2.6914,1,0
-122.43,37.77,2.3977,1,0
-122.43,37.77,2.3887,1,0
-122.43,37.77,3.2981,1,0
-122.43,37.77,2.7587,1,0
-122.43,37.77,3.6894,1,0
-122.44,37.77,5.1788,1,0
-122.44,37.77,4.4085,1,0
-122.44,37.76,6.8939,1,0
-122.44,37.77,4.4875,1,0
-122.44,37.77,4.3667,1,0
-122.45,37.76,4.6912,1,0
-122.45,37.76,4.6477,1,0
-122.45,37.77,3.575,1,0
-122.45,37.77,4.5052,1,0
-122.41,37.78,1.1185,1,0
-122.41,37.78,1.4554,1,0
-122.41,37.78,3.8625,1,0
-122.41,37.77,3.2292,1,0
-122.41,37.77,2.6083,1,0
-122.4,37.78,2.5742,1,0
-122.41,37.77,3.4671,1,0
-122.41,37.78,1.8519,1,0
-122.39,37.78,4.7105,1,0
-122.39,37.78,3.6037,1,0
-122.39,37.79,4.6563,1,0
-122.37,37.81,2.7909,1,0
-122.4,37.78,1.6125,1,0
-122.4,37.77,4.3958,1,0
-122.42,37.77,2.0548,1,0
-122.42,37.77,1.375,1,0
-122.42,37.76,1.3365,1,0
-122.42,37.77,2.7794,1,0
-122.42,37.77,2.5755,1,0
-122.42,37.76,2.5403,1,0
-122.43,37.77,3.6031,1,0
-122.43,37.76,3.8261,1,0
-122.43,37.76,2.8458,1,0
-122.44,37.76,4.2222,1,0
-122.44,37.76,4.6053,1,0
-122.44,37.75,4.3232,1,0
-122.44,37.76,4.05,1,0
-122.44,37.76,5.2519,1,0
-122.45,37.76,5.6235,1,0
-122.44,37.76,3.3702,1,0
-122.44,37.76,3.9079,1,0
-122.44,37.76,5.0731,1,0
-122.43,37.76,3.5655,1,0
-122.43,37.76,4.75,1,0
-122.43,37.76,4.2569,1,0
-122.43,37.76,3.3565,1,0
-122.42,37.76,3.3937,1,0
-122.42,37.76,3.5052,1,0
-122.42,37.76,2.6803,1,0
-122.42,37.76,2.0329,1,0
-122.42,37.76,2.5701,1,0
-122.42,37.76,1.65,1,0
-122.42,37.76,1.3824,1,0
-122.42,37.75,2.1289,1,0
-122.42,37.75,3.3816,1,0
-122.42,37.75,2.1971,1,0
-122.42,37.75,2.2328,1,0
-122.42,37.75,2.7173,1,0
-122.42,37.75,3.5536,1,0
-122.42,37.75,2.9052,1,0
-122.42,37.75,3.0,1,0
-122.43,37.75,3.575,1,0
-122.43,37.75,4.0625,1,0
-122.43,37.75,4.0568,1,0
-122.43,37.76,4.4318,1,0
-122.43,37.75,4.7946,1,0
-122.44,37.75,4.0,1,0
-122.44,37.75,4.2708,1,0
-122.43,37.75,3.7545,1,0
-122.44,37.75,4.2667,1,0
-122.44,37.75,5.0505,1,0
-122.43,37.75,3.5114,1,0
-122.43,37.75,4.875,1,0
-122.43,37.75,3.95,1,0
-122.42,37.75,3.2632,1,0
-122.42,37.74,4.6547,1,0
-122.42,37.74,3.0833,1,0
-122.43,37.74,5.0196,1,0
-122.43,37.75,3.775,1,0
-122.43,37.75,5.0519,1,0
-122.44,37.75,4.5469,1,0
-122.44,37.74,4.2672,1,0
-122.44,37.74,4.8382,1,0
-122.44,37.74,4.5375,1,0
-122.43,37.74,4.7437,1,0
-122.43,37.74,3.8846,1,0
-122.43,37.74,5.3292,1,0
-122.43,37.73,5.0602,1,0
-122.43,37.73,5.0782,1,0
-122.38,37.76,1.4886,1,0
